table,row_id,field,old_value,new_value,reason,timestamp
organizations,6351,address,see batch-b apply row above,"NTPC Mouda STPP, Mouda-Ramtek Road, P.O. Mouda, Dist. Nagpur, Maharashtra - 441104",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6355,address,see batch-b apply row above,"NTPC Korba STPP, P.O. Vikash Bhawan, Jamnipali, Dist. Korba, Chhattisgarh - 495450",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6357,address,see batch-b apply row above,"NTPC Sipat Super Thermal Power Station, Bilaspur, Chhattisgarh - 495555",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6358,address,see batch-b apply row above,"NTPC Vindhyachal STPP, P.O. Vindhyanagar, Waidhan, Dist. Singrauli, Madhya Pradesh - 486885",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6352,address,see batch-b apply row above,"NTPC Solapur STPS, Post Hotgi Station, South Solapur, Maharashtra - 413215",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6499,address,see batch-b apply row above,"1st Floor, Core-5, SCOPE Complex, Lodhi Road, New Delhi - 110003",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6494,address,see batch-b apply row above,"27th KM, Surat Hazira Road, Hazira, Surat, Gujarat - 394270",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6495,address,see batch-b apply row above,"Bhabha Atomic Research Centre, Trombay, Mumbai, Maharashtra - 400085",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6496,address,see batch-b apply row above,"Heavy Water Board, Vikram Sarabhai Bhavan, Anushaktinagar, Mumbai - 400094",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6498,address,see batch-b apply row above,"NHPTL, CSIR Campus, Taramani, Chennai - 600113",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6359,address,see batch-b apply row above,"Tarapur Atomic Power Station, P.O. TAPP, Boisar, Palghar, Maharashtra - 401504",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6360,address,see batch-b apply row above,"Tarapur Atomic Power Station, P.O. TAPP, Boisar, Palghar, Maharashtra - 401504",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6361,address,see batch-b apply row above,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6362,address,see batch-b apply row above,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6353,address,see batch-b apply row above,"NTPC Gadarwara Super Thermal Power Project, Narsinghpur, Madhya Pradesh - 487001",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6354,address,see batch-b apply row above,"NTPC Khargone Super Thermal Power Project, Vishnupuri, Khandwa Road, Khargone, Madhya Pradesh - 451001",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6349,address,see batch-b apply row above,"NTPC Gandhar Gas Power Project, P.O.: NTPC Township, Dist. Bharuch, Gujarat - 392220",REVERT: batch-b overwrote an existing address instead of filling a gap -- outside approved scope. Restored to original value pending separate explicit decision on the Word-sourced rewording.,2026-08-27
organizations,6358,address,"NTPC Vindhyachal STPP, P.O. Vindhyanagar, Waidhan, Dist. Singrauli, Madhya Pradesh - 486885","NTPC Vindhyachal STPP, P.O. Vindhyanagar - Waidhan Rd, Dist: Waidhan, Madhya Pradesh-486885","Approved individually after review: Waidhan is a town within Singrauli district -- Word version is more specific, not contradictory.",2026-08-27
organizations,6351,address,"NTPC Mouda STPP, Mouda-Ramtek Road, P.O. Mouda, Dist. Nagpur, Maharashtra - 441104","NTPC Mouda STPP, Mouda-Ramtek Road, P.O. Mouda, Distt.-Nagpur, Maharashtra-441104",Approved individually per review of the 13 remaining address-conflict rows.,2026-08-27
organizations,6355,address,"NTPC Korba STPP, P.O. Vikash Bhawan, Jamnipali, Dist. Korba, Chhattisgarh - 495450","NTPC Korba STPP, P.O. Vikash Bhawan, Jamnipali, Distt.-Korba, Chhattisgarh-495450",Approved individually per review of the 13 remaining address-conflict rows.,2026-08-27
organizations,6357,address,"NTPC Sipat Super Thermal Power Station, Bilaspur, Chhattisgarh - 495555","NTPC Sipat STPP, P.O. Ujwal Nagar, Distt. Bilaspur, Chhattisgarh-495555",Approved individually per review of the 13 remaining address-conflict rows.,2026-08-27
organizations,6353,address,"NTPC Gadarwara Super Thermal Power Project, Narsinghpur, Madhya Pradesh - 487001","NTPC Gadarwara Super Thermal Power Project, Narsinghpur, Madhya Pradesh-487 001.",Approved individually per review of the 13 remaining address-conflict rows.,2026-08-27
organizations,6354,address,"NTPC Khargone Super Thermal Power Project, Vishnupuri, Khandwa Road, Khargone, Madhya Pradesh - 451001","NTPC Khargone Super Thermal Power Project, Vishnupuri, Khandwa Road, Khargone, Madhya Pradesh-451 001",Approved individually per review of the 13 remaining address-conflict rows.,2026-08-27
organizations,6361,address,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651","NPCIL, Post Office: Anumala, Surat , Gujarat, PIN : 394651",Approved with correction: Word source had a typo (Gujrat) -- fixed to Gujarat before writing.,2026-08-27
organizations,6362,address,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651","NPCIL, Post Office: Anumala, Surat , Gujarat, PIN : 394651",Approved with correction: Word source had a typo (Gujrat) -- fixed to Gujarat before writing.,2026-08-27
